camera,camera_type,exposure_s,iso_gain,bortle_class,filter,sky_temp_c,sensor_temp_c,read_noise_e,dark_current_e_s,signal_e,total_noise_e,snr_single_sub,target_snr,recommended_subs,scenario_date
Nikon D7500,DSLR,120,800,3,Optolong L-Quad Enhance,10,14.6,5.0,0.0544,1313.9,15.22,86.3,100,1,2025-12-11
Nikon D7500,DSLR,120,800,3,Optolong L-Quad Enhance,10,12.6,5.0,0.0517,1209.0,15.21,79.5,100,1,2025-12-11
Nikon D7500,DSLR,120,800,3,Optolong L-Quad Enhance,10,15.5,5.0,0.0557,1105.7,15.22,72.6,100,1,2025-12-11
Nikon D7500,DSLR,120,800,3,Optolong L-Quad Enhance,15,19.1,5.0,0.0608,1206.6,15.24,79.2,100,1,2025-12-11
Nikon D7500,DSLR,120,800,3,Optolong L-Quad Enhance,15,17.1,5.0,0.058,1303.6,15.23,85.6,100,1,2025-12-11
Nikon D7500,DSLR,120,800,3,Optolong L-Quad Enhance,15,16.9,5.0,0.0577,1127.5,15.23,74.0,100,1,2025-12-11
Nikon D7500,DSLR,120,800,3,Optolong L-Quad Enhance,15,17.9,5.0,0.059,1103.3,15.23,72.4,100,1,2025-12-11
Nikon D7500,DSLR,120,800,4,None,0,2.6,5.0,0.0377,961.5,20.72,46.4,100,4,2025-12-11
Nikon D7500,DSLR,120,800,4,None,0,3.5,5.0,0.0389,955.3,20.73,46.1,100,4,2025-12-11
Nikon D7500,DSLR,120,800,4,None,0,3.0,5.0,0.0383,967.4,20.73,46.7,100,4,2025-12-11
Nikon D7500,DSLR,120,800,4,None,0,2.7,5.0,0.0378,960.2,20.73,46.3,100,4,2025-12-11
Nikon D7500,DSLR,120,800,4,None,5,6.5,5.0,0.0431,887.3,20.74,42.8,100,5,2025-12-11
Nikon D7500,DSLR,120,800,4,None,5,8.7,5.0,0.0462,1004.1,20.75,48.4,100,4,2025-12-11
Nikon D7500,DSLR,120,800,4,None,5,6.4,5.0,0.0429,950.2,20.74,45.8,100,4,2025-12-11
Nikon D7500,DSLR,120,800,4,None,5,9.1,5.0,0.0468,967.1,20.75,46.6,100,4,2025-12-11
Nikon D7500,DSLR,120,800,4,None,10,11.0,5.0,0.0495,857.5,20.76,41.3,100,5,2025-12-11
Nikon D7500,DSLR,120,800,4,None,10,11.3,5.0,0.0499,927.3,20.76,44.7,100,5,2025-12-11
Nikon D7500,DSLR,120,800,4,None,10,12.1,5.0,0.051,933.2,20.76,44.9,100,4,2025-12-11
Nikon D7500,DSLR,120,800,4,None,10,12.6,5.0,0.0516,902.4,20.77,43.5,100,5,2025-12-11
Nikon D7500,DSLR,120,800,4,None,15,17.4,5.0,0.0583,935.7,20.78,45.0,100,4,2025-12-11
Nikon D7500,DSLR,120,800,4,None,15,17.6,5.0,0.0586,960.5,20.79,46.2,100,4,2025-12-11
Nikon D7500,DSLR,120,800,4,None,15,18.3,5.0,0.0596,973.4,20.79,46.8,100,4,2025-12-11
Nikon D7500,DSLR,120,800,4,None,15,17.1,5.0,0.058,846.6,20.78,40.7,100,6,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Enhance,0,3.3,5.0,0.0386,1110.0,20.73,53.6,100,3,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Enhance,0,0.6,5.0,0.0349,1143.5,20.72,55.2,100,3,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Enhance,0,2.1,5.0,0.0369,1124.4,20.72,54.3,100,3,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Enhance,0,1.3,5.0,0.0358,1155.7,20.72,55.8,100,3,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Enhance,5,9.1,5.0,0.0468,1124.6,20.75,54.2,100,3,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Enhance,5,7.3,5.0,0.0442,1068.4,20.74,51.5,100,3,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Enhance,5,8.6,5.0,0.0461,1184.4,20.75,57.1,100,3,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Enhance,5,6.1,5.0,0.0426,1108.4,20.74,53.4,100,3,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Enhance,10,14.5,5.0,0.0544,1004.7,20.77,48.4,100,4,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Enhance,10,13.1,5.0,0.0523,1036.2,20.77,49.9,100,4,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Enhance,10,15.1,5.0,0.0551,1202.1,20.78,57.9,100,2,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Enhance,10,13.0,5.0,0.0522,1045.5,20.77,50.3,100,3,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Enhance,15,16.5,5.0,0.0571,1068.3,20.78,51.4,100,3,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Enhance,15,17.0,5.0,0.0578,1078.2,20.78,51.9,100,3,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Enhance,15,17.8,5.0,0.0589,1170.8,20.79,56.3,100,3,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Enhance,15,17.0,5.0,0.0578,1082.4,20.78,52.1,100,3,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Quad Enhance,0,4.0,5.0,0.0396,1197.5,20.73,57.8,100,2,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Quad Enhance,0,3.1,5.0,0.0383,1108.9,20.73,53.5,100,3,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Quad Enhance,0,2.0,5.0,0.0368,1040.4,20.72,50.2,100,3,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Quad Enhance,0,3.8,5.0,0.0393,1103.7,20.73,53.2,100,3,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Quad Enhance,5,7.6,5.0,0.0447,1144.4,20.75,55.2,100,3,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Quad Enhance,5,8.8,5.0,0.0463,1176.7,20.75,56.7,100,3,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Quad Enhance,5,7.5,5.0,0.0445,1005.4,20.74,48.5,100,4,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Quad Enhance,5,8.5,5.0,0.046,1200.5,20.75,57.9,100,2,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Quad Enhance,10,12.6,5.0,0.0516,1135.4,20.77,54.7,100,3,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Quad Enhance,10,14.0,5.0,0.0536,1086.3,20.77,52.3,100,3,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Quad Enhance,10,11.2,5.0,0.0496,1015.0,20.76,48.9,100,4,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Quad Enhance,10,11.7,5.0,0.0504,1178.3,20.76,56.8,100,3,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Quad Enhance,15,17.8,5.0,0.059,1043.7,20.79,50.2,100,3,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Quad Enhance,15,17.3,5.0,0.0582,1041.1,20.78,50.1,100,3,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Quad Enhance,15,17.6,5.0,0.0586,1118.0,20.79,53.8,100,3,2025-12-11
Nikon D7500,DSLR,120,800,4,Optolong L-Quad Enhance,15,18.7,5.0,0.0601,1131.9,20.79,54.4,100,3,2025-12-11
Nikon D7500,DSLR,120,800,5,None,0,2.5,5.0,0.0376,781.4,25.09,31.1,100,10,2025-12-11
Nikon D7500,DSLR,120,800,5,None,0,3.3,5.0,0.0387,907.6,25.09,36.2,100,7,2025-12-11
Nikon D7500,DSLR,120,800,5,None,0,2.1,5.0,0.0369,862.1,25.09,34.4,100,8,2025-12-11
Nikon D7500,DSLR,120,800,5,None,0,1.0,5.0,0.0354,863.4,25.08,34.4,100,8,2025-12-11
Nikon D7500,DSLR,120,800,5,None,5,8.8,5.0,0.0463,758.8,25.11,30.2,100,10,2025-12-11
Nikon D7500,DSLR,120,800,5,None,5,9.8,5.0,0.0477,854.4,25.11,34.0,100,8,2025-12-11
Nikon D7500,DSLR,120,800,5,None,5,8.2,5.0,0.0455,819.4,25.11,32.6,100,9,2025-12-11
Nikon D7500,DSLR,120,800,5,None,5,7.9,5.0,0.0451,841.6,25.11,33.5,100,8,2025-12-11
Nikon D7500,DSLR,120,800,5,None,10,13.1,5.0,0.0523,829.4,25.13,33.0,100,9,2025-12-11
Nikon D7500,DSLR,120,800,5,None,10,14.4,5.0,0.0541,798.0,25.13,31.8,100,9,2025-12-11
Nikon D7500,DSLR,120,800,5,None,10,13.2,5.0,0.0525,819.0,25.13,32.6,100,9,2025-12-11
Nikon D7500,DSLR,120,800,5,None,10,13.8,5.0,0.0533,785.1,25.13,31.2,100,10,2025-12-11
Nikon D7500,DSLR,120,800,5,None,15,18.8,5.0,0.0603,805.4,25.14,32.0,100,9,2025-12-11
Nikon D7500,DSLR,120,800,5,None,15,19.1,5.0,0.0607,839.9,25.15,33.4,100,8,2025-12-11
Nikon D7500,DSLR,120,800,5,None,15,17.9,5.0,0.059,915.6,25.14,36.4,100,7,2025-12-11
Nikon D7500,DSLR,120,800,5,None,15,17.5,5.0,0.0584,872.4,25.14,34.7,100,8,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Enhance,0,3.6,5.0,0.039,960.1,25.09,38.3,100,6,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Enhance,0,4.0,5.0,0.0396,913.4,25.09,36.4,100,7,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Enhance,0,4.2,5.0,0.0399,1043.9,25.1,41.6,100,5,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Enhance,0,4.5,5.0,0.0403,1011.3,25.1,40.3,100,6,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Enhance,5,8.9,5.0,0.0465,987.0,25.11,39.3,100,6,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Enhance,5,7.4,5.0,0.0444,927.4,25.11,36.9,100,7,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Enhance,5,8.2,5.0,0.0455,1107.9,25.11,44.1,100,5,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Enhance,5,8.1,5.0,0.0454,1019.6,25.11,40.6,100,6,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Enhance,10,13.0,5.0,0.0522,1073.9,25.13,42.7,100,5,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Enhance,10,13.6,5.0,0.053,1032.2,25.13,41.1,100,5,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Enhance,10,12.8,5.0,0.0519,1080.4,25.12,43.0,100,5,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Enhance,10,12.8,5.0,0.0519,1075.8,25.12,42.8,100,5,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Enhance,15,19.9,5.0,0.0619,946.4,25.15,37.6,100,7,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Enhance,15,17.9,5.0,0.0591,997.0,25.14,39.7,100,6,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Enhance,15,19.1,5.0,0.0607,940.7,25.15,37.4,100,7,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Enhance,15,19.1,5.0,0.0608,988.3,25.15,39.3,100,6,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Quad Enhance,0,3.2,5.0,0.0385,1087.3,25.09,43.3,100,5,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Quad Enhance,0,2.8,5.0,0.038,932.3,25.09,37.2,100,7,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Quad Enhance,0,2.1,5.0,0.037,1091.3,25.09,43.5,100,5,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Quad Enhance,0,1.4,5.0,0.0359,989.2,25.09,39.4,100,6,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Quad Enhance,5,8.6,5.0,0.0461,1098.9,25.11,43.8,100,5,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Quad Enhance,5,8.4,5.0,0.0458,1041.7,25.11,41.5,100,5,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Quad Enhance,5,8.8,5.0,0.0463,1059.1,25.11,42.2,100,5,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Quad Enhance,5,7.5,5.0,0.0445,936.3,25.11,37.3,100,7,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Quad Enhance,10,15.0,5.0,0.055,954.1,25.13,38.0,100,6,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Quad Enhance,10,13.5,5.0,0.0529,978.0,25.13,38.9,100,6,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Quad Enhance,10,12.9,5.0,0.052,1072.4,25.12,42.7,100,5,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Quad Enhance,10,10.9,5.0,0.0493,1063.0,25.12,42.3,100,5,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Quad Enhance,15,17.6,5.0,0.0587,1006.8,25.14,40.0,100,6,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Quad Enhance,15,18.8,5.0,0.0604,1080.8,25.14,43.0,100,5,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Quad Enhance,15,19.5,5.0,0.0613,1089.1,25.15,43.3,100,5,2025-12-11
Nikon D7500,DSLR,120,800,5,Optolong L-Quad Enhance,15,18.0,5.0,0.0593,1100.7,25.14,43.8,100,5,2025-12-11
Nikon D7500,DSLR,120,800,6,None,0,4.7,5.0,0.0406,825.6,28.81,28.7,100,12,2025-12-11
Nikon D7500,DSLR,120,800,6,None,0,2.1,5.0,0.0369,748.2,28.8,26.0,100,14,2025-12-11
Nikon D7500,DSLR,120,800,6,None,0,3.4,5.0,0.0388,736.1,28.8,25.6,100,15,2025-12-11
Nikon D7500,DSLR,120,800,6,None,0,3.5,5.0,0.0389,720.7,28.8,25.0,100,15,2025-12-11
Nikon D7500,DSLR,120,800,6,None,5,8.6,5.0,0.0461,759.5,28.82,26.4,100,14,2025-12-11
Nikon D7500,DSLR,120,800,6,None,5,8.2,5.0,0.0455,779.8,28.82,27.1,100,13,2025-12-11
Nikon D7500,DSLR,120,800,6,None,5,8.4,5.0,0.0457,749.1,28.82,26.0,100,14,2025-12-11
Nikon D7500,DSLR,120,800,6,None,5,7.0,5.0,0.0439,715.8,28.81,24.8,100,16,2025-12-11
Nikon D7500,DSLR,120,800,6,None,10,14.4,5.0,0.0541,714.2,28.84,24.8,100,16,2025-12-11
Nikon D7500,DSLR,120,800,6,None,10,14.0,5.0,0.0536,799.5,28.83,27.7,100,13,2025-12-11
Nikon D7500,DSLR,120,800,6,None,10,13.3,5.0,0.0527,815.2,28.83,28.3,100,12,2025-12-11
Nikon D7500,DSLR,120,800,6,None,10,14.0,5.0,0.0536,818.0,28.83,28.4,100,12,2025-12-11
Nikon D7500,DSLR,120,800,6,None,15,19.4,5.0,0.0612,805.4,28.85,27.9,100,12,2025-12-11
Nikon D7500,DSLR,120,800,6,None,15,18.6,5.0,0.0601,812.6,28.85,28.2,100,12,2025-12-11
Nikon D7500,DSLR,120,800,6,None,15,20.2,5.0,0.0622,747.9,28.85,25.9,100,14,2025-12-11
Nikon D7500,DSLR,120,800,6,None,15,18.7,5.0,0.0602,797.2,28.85,27.6,100,13,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Enhance,0,2.2,5.0,0.037,989.9,28.8,34.4,100,8,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Enhance,0,3.3,5.0,0.0386,923.9,28.8,32.1,100,9,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Enhance,0,4.0,5.0,0.0397,862.0,28.81,29.9,100,11,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Enhance,0,4.4,5.0,0.0402,893.1,28.81,31.0,100,10,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Enhance,5,8.2,5.0,0.0455,865.7,28.82,30.0,100,11,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Enhance,5,7.1,5.0,0.0439,967.8,28.81,33.6,100,8,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Enhance,5,7.8,5.0,0.0449,833.6,28.82,28.9,100,11,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Enhance,5,6.7,5.0,0.0433,906.0,28.81,31.4,100,10,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Enhance,10,13.8,5.0,0.0534,902.4,28.83,31.3,100,10,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Enhance,10,12.6,5.0,0.0517,906.9,28.83,31.5,100,10,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Enhance,10,12.3,5.0,0.0512,912.2,28.83,31.6,100,9,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Enhance,10,13.9,5.0,0.0535,970.0,28.83,33.6,100,8,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Enhance,15,19.7,5.0,0.0615,883.1,28.85,30.6,100,10,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Enhance,15,17.3,5.0,0.0582,976.5,28.84,33.9,100,8,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Enhance,15,18.2,5.0,0.0595,927.1,28.85,32.1,100,9,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Enhance,15,17.8,5.0,0.059,955.6,28.85,33.1,100,9,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Quad Enhance,0,4.5,5.0,0.0403,943.3,28.81,32.7,100,9,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Quad Enhance,0,3.0,5.0,0.0381,914.0,28.8,31.7,100,9,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Quad Enhance,0,2.0,5.0,0.0368,890.4,28.8,30.9,100,10,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Quad Enhance,0,3.0,5.0,0.0382,1000.8,28.8,34.7,100,8,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Quad Enhance,5,9.2,5.0,0.0469,826.7,28.82,28.7,100,12,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Quad Enhance,5,7.8,5.0,0.0449,979.6,28.82,34.0,100,8,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Quad Enhance,5,7.4,5.0,0.0444,918.0,28.82,31.9,100,9,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Quad Enhance,5,7.9,5.0,0.0451,969.0,28.82,33.6,100,8,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Quad Enhance,10,12.0,5.0,0.0509,906.2,28.83,31.4,100,10,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Quad Enhance,10,12.8,5.0,0.052,862.7,28.83,29.9,100,11,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Quad Enhance,10,12.5,5.0,0.0515,938.0,28.83,32.5,100,9,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Quad Enhance,10,15.4,5.0,0.0555,865.9,28.84,30.0,100,11,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Quad Enhance,15,16.1,5.0,0.0565,977.8,28.84,33.9,100,8,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Quad Enhance,15,17.2,5.0,0.058,912.6,28.84,31.6,100,9,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Quad Enhance,15,17.4,5.0,0.0584,823.0,28.84,28.5,100,12,2025-12-11
Nikon D7500,DSLR,120,800,6,Optolong L-Quad Enhance,15,17.0,5.0,0.0579,914.2,28.84,31.7,100,9,2025-12-11
Nikon D7500,DSLR,120,1600,3,None,0,3.4,5.0,0.0388,971.1,15.15,64.1,100,2,2025-12-11
Nikon D7500,DSLR,120,1600,3,None,0,2.3,5.0,0.0372,933.6,15.15,61.6,100,2,2025-12-11
Nikon D7500,DSLR,120,1600,3,None,0,1.6,5.0,0.0362,1056.9,15.14,69.8,100,2,2025-12-11
Nikon D7500,DSLR,120,1600,3,None,0,3.1,5.0,0.0384,978.7,15.15,64.6,100,2,2025-12-11
Nikon D7500,DSLR,120,1600,3,None,5,7.7,5.0,0.0448,900.5,15.18,59.3,100,2,2025-12-11
Nikon D7500,DSLR,120,1600,3,None,5,7.3,5.0,0.0443,1011.0,15.18,66.6,100,2,2025-12-11
Nikon D7500,DSLR,120,1600,3,None,5,9.4,5.0,0.0472,954.4,15.19,62.8,100,2,2025-12-11
Nikon D7500,DSLR,120,1600,3,None,5,8.5,5.0,0.0459,936.3,15.18,61.7,100,2,2025-12-11
Nikon D7500,DSLR,120,1600,3,None,10,13.4,5.0,0.0527,1041.3,15.21,68.5,100,2,2025-12-11
Nikon D7500,DSLR,120,1600,3,None,10,13.5,5.0,0.0529,918.6,15.21,60.4,100,2,2025-12-11
Nikon D7500,DSLR,120,1600,3,None,10,13.5,5.0,0.0528,935.0,15.21,61.5,100,2,2025-12-11
Nikon D7500,DSLR,120,1600,3,None,10,12.8,5.0,0.0519,972.1,15.21,63.9,100,2,2025-12-11
Nikon D7500,DSLR,120,1600,3,None,15,17.3,5.0,0.0582,941.3,15.23,61.8,100,2,2025-12-11
Nikon D7500,DSLR,120,1600,3,None,15,18.1,5.0,0.0594,999.4,15.24,65.6,100,2,2025-12-11
Nikon D7500,DSLR,120,1600,3,None,15,17.8,5.0,0.0589,945.1,15.23,62.0,100,2,2025-12-11
Nikon D7500,DSLR,120,1600,3,None,15,16.1,5.0,0.0565,1067.5,15.22,70.1,100,2,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Enhance,0,2.0,5.0,0.0368,1291.7,15.15,85.3,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Enhance,0,2.6,5.0,0.0377,1288.7,15.15,85.1,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Enhance,0,4.0,5.0,0.0395,1241.8,15.16,81.9,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Enhance,0,3.1,5.0,0.0384,1236.7,15.15,81.6,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Enhance,5,7.1,5.0,0.044,1104.1,15.17,72.8,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Enhance,5,6.9,5.0,0.0436,1097.4,15.17,72.3,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Enhance,5,9.2,5.0,0.0469,1186.9,15.19,78.2,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Enhance,5,7.8,5.0,0.045,1281.9,15.18,84.5,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Enhance,10,10.1,5.0,0.0482,1118.8,15.19,73.6,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Enhance,10,12.9,5.0,0.052,1293.0,15.21,85.0,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Enhance,10,13.7,5.0,0.0532,1261.0,15.21,82.9,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Enhance,10,11.9,5.0,0.0506,1235.7,15.2,81.3,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Enhance,15,18.1,5.0,0.0593,1142.3,15.24,75.0,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Enhance,15,18.2,5.0,0.0594,1108.1,15.24,72.7,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Enhance,15,16.9,5.0,0.0577,1233.1,15.23,81.0,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Enhance,15,19.3,5.0,0.061,1132.0,15.24,74.3,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Quad Enhance,0,3.2,5.0,0.0385,1244.8,15.15,82.2,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Quad Enhance,0,2.6,5.0,0.0377,1304.4,15.15,86.1,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Quad Enhance,0,2.8,5.0,0.038,1280.6,15.15,84.5,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Quad Enhance,0,1.7,5.0,0.0364,1257.6,15.15,83.0,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Quad Enhance,5,6.7,5.0,0.0434,1283.2,15.17,84.6,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Quad Enhance,5,7.5,5.0,0.0446,1230.4,15.18,81.1,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Quad Enhance,5,7.6,5.0,0.0446,1243.1,15.18,81.9,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Quad Enhance,5,7.8,5.0,0.0449,1319.6,15.18,86.9,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Quad Enhance,10,14.4,5.0,0.0541,1094.7,15.22,71.9,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Quad Enhance,10,13.6,5.0,0.0531,1108.6,15.21,72.9,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Quad Enhance,10,11.2,5.0,0.0497,1158.9,15.2,76.3,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Quad Enhance,10,14.2,5.0,0.0538,1124.1,15.21,73.9,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Quad Enhance,15,17.5,5.0,0.0585,1090.8,15.23,71.6,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Quad Enhance,15,18.7,5.0,0.0602,1089.6,15.24,71.5,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Quad Enhance,15,17.6,5.0,0.0586,1214.1,15.23,79.7,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,3,Optolong L-Quad Enhance,15,18.1,5.0,0.0594,1223.2,15.24,80.3,100,1,2025-12-11
Nikon D7500,DSLR,120,1600,4,None,0,1.8,5.0,0.0365,997.9,20.72,48.2,100,4,2025-12-11
Nikon D7500,DSLR,120,1600,4,None,0,3.3,5.0,0.0387,953.0,20.73,46.0,100,4,2025-12-11
Nikon D7500,DSLR,120,1600,4,None,0,3.9,5.0,0.0394,1003.9,20.73,48.4,100,4,2025-12-11
Nikon D7500,DSLR,120,1600,4,None,0,1.4,5.0,0.0359,964.0,20.72,46.5,100,4,2025-12-11
Nikon D7500,DSLR,120,1600,4,None,5,8.9,5.0,0.0464,868.5,20.75,41.9,100,5,2025-12-11
Nikon D7500,DSLR,120,1600,4,None,5,7.3,5.0,0.0442,963.5,20.74,46.4,100,4,2025-12-11
Nikon D7500,DSLR,120,1600,4,None,5,9.8,5.0,0.0477,911.0,20.75,43.9,100,5,2025-12-11
Nikon D7500,DSLR,120,1600,4,None,5,8.8,5.0,0.0463,980.1,20.75,47.2,100,4,2025-12-11
Nikon D7500,DSLR,120,1600,4,None,10,13.6,5.0,0.053,946.3,20.77,45.6,100,4,2025-12-11
Nikon D7500,DSLR,120,1600,4,None,10,12.8,5.0,0.052,877.8,20.77,42.3,100,5,2025-12-11
